deep_seq	shallow_seq
MFD08462	MFD08201
MFD08462	MFD08212
MFD08462	MFD08251
MFD08462	MFD08383
MFD08462	MFD08451
MFD08462	MFD08491
MFD08462	MFD08540
MFD08462	MFD08586
MFD08462	MFD08590
MFD08462	MFD08606
MFD08462	MFD08611
MFD08462	MFD08659
MFD08462	MFD08660
MFD08462	MFD08667
MFD08462	MFD08690
MFD08462	MFD08694
MFD08462	MFD08707
MFD08462	MFD08725
MFD08462	MFD08768
MFD08462	MFD08790
MFD08462	MFD08825
MFD08462	MFD08833
MFD08462	MFD08840
MFD08462	MFD08851
MFD08462	MFD08950
MFD08462	MFD08971
MFD08462	MFD09027
MFD08462	MFD09082
MFD08462	MFD09119
MFD08462	MFD09133
MFD08462	MFD09134
MFD08462	MFD09141
MFD08486	MFD04032
MFD08486	MFD05117
MFD08486	MFD05120
MFD08486	MFD05143
MFD08486	MFD05203
MFD08486	MFD05209
MFD08486	MFD05249
MFD08486	MFD05289
MFD08486	MFD07032
MFD08486	MFD07066
MFD08486	MFD07089
MFD08486	MFD07226
MFD08486	MFD07354
MFD08486	MFD07363
MFD08486	MFD07475
MFD08486	MFD07548
MFD08486	MFD07550
MFD08486	MFD07619
MFD08486	MFD07626
MFD08486	MFD07729
MFD08486	MFD07894
MFD08486	MFD07929
MFD08486	MFD08046
MFD08486	MFD08081
MFD08486	MFD08136
MFD08486	MFD08145
MFD08486	MFD08147
MFD08486	MFD08156
MFD08486	MFD08157
MFD08486	MFD08319
MFD08486	MFD08336
MFD08486	MFD08400
MFD08486	MFD08449
MFD08486	MFD08484
MFD08486	MFD08485
MFD08486	MFD08491
MFD08486	MFD08549
MFD08486	MFD08561
MFD08486	MFD08632
MFD08486	MFD08676
MFD08486	MFD08677
MFD08486	MFD08771
MFD08486	MFD08790
MFD08486	MFD08792
MFD08486	MFD08864
MFD08486	MFD08943
MFD08486	MFD09028
MFD08486	MFD09040
MFD08486	MFD09107
MFD08486	MFD09182
MFD08497	MFD00072
MFD08497	MFD00384
MFD08497	MFD00400
MFD08497	MFD00552
MFD08497	MFD01254
MFD08497	MFD02360
MFD08497	MFD04042
MFD08497	MFD04109
MFD08497	MFD04139
MFD08497	MFD04148
MFD08497	MFD04153
MFD08497	MFD04161
MFD08497	MFD04163
MFD08497	MFD04168
MFD08497	MFD04211
MFD08497	MFD04257
MFD08497	MFD04582
MFD08497	MFD04735
MFD08497	MFD05126
MFD08497	MFD05130
MFD08497	MFD05142
MFD08497	MFD05151
MFD08497	MFD05176
MFD08497	MFD05208
MFD08497	MFD05249
MFD08497	MFD05251
MFD08497	MFD05275
MFD08497	MFD05567
MFD08497	MFD05886
MFD08497	MFD06824
MFD08497	MFD07107
MFD08497	MFD07245
MFD08497	MFD07308
MFD08497	MFD07472
MFD08497	MFD07495
MFD08497	MFD07552
MFD08497	MFD08204
MFD08497	MFD08282
MFD08497	MFD08444
MFD08497	MFD08502
MFD08497	MFD08610
MFD08497	MFD08736
MFD08497	MFD08751
MFD08497	MFD09054
MFD08497	MFD09102
MFD08497	MFD09267
MFD08497	MFD09699
MFD08497	MFD10028
MFD08497	MFD10055
MFD08497	MFD10600
MFD08669	MFD05101
MFD08669	MFD05110
MFD08669	MFD05218
MFD08669	MFD05225
MFD08669	MFD05241
MFD08669	MFD05286
MFD08669	MFD05301
MFD08669	MFD05355
MFD08669	MFD07046
MFD08669	MFD07083
MFD08669	MFD07238
MFD08669	MFD07259
MFD08669	MFD07674
MFD08669	MFD07745
MFD08669	MFD07746
MFD08669	MFD07759
MFD08669	MFD07805
MFD08669	MFD07810
MFD08669	MFD07852
MFD08669	MFD07903
MFD08669	MFD07955
MFD08669	MFD08030
MFD08669	MFD08055
MFD08669	MFD08074
MFD08669	MFD08077
MFD08669	MFD08101
MFD08669	MFD08123
MFD08669	MFD08222
MFD08669	MFD08227
MFD08669	MFD08273
MFD08669	MFD08296
MFD08669	MFD08303
MFD08669	MFD08308
MFD08669	MFD08330
MFD08669	MFD08343
MFD08669	MFD08409
MFD08669	MFD08431
MFD08669	MFD08435
MFD08669	MFD08477
MFD08669	MFD08480
MFD08669	MFD08611
MFD08669	MFD08662
MFD08669	MFD08668
MFD08669	MFD08673
MFD08669	MFD08685
MFD08669	MFD08688
MFD08669	MFD08914
MFD08669	MFD08957
MFD08669	MFD09026
MFD08669	MFD09110
MFD08691	MFD04016
MFD08691	MFD04020
MFD08691	MFD04032
MFD08691	MFD04044
MFD08691	MFD04086
MFD08691	MFD05117
MFD08691	MFD05120
MFD08691	MFD05199
MFD08691	MFD05203
MFD08691	MFD05209
MFD08691	MFD05249
MFD08691	MFD07025
MFD08691	MFD07032
MFD08691	MFD07066
MFD08691	MFD07225
MFD08691	MFD07226
MFD08691	MFD07228
MFD08691	MFD07340
MFD08691	MFD07354
MFD08691	MFD07363
MFD08691	MFD07525
MFD08691	MFD07548
MFD08691	MFD07626
MFD08691	MFD07713
MFD08691	MFD07729
MFD08691	MFD07894
MFD08691	MFD08099
MFD08691	MFD08136
MFD08691	MFD08145
MFD08691	MFD08147
MFD08691	MFD08157
MFD08691	MFD08183
MFD08691	MFD08449
MFD08691	MFD08511
MFD08691	MFD08537
MFD08691	MFD08561
MFD08691	MFD08632
MFD08691	MFD08676
MFD08691	MFD08677
MFD08691	MFD08690
MFD08691	MFD08762
MFD08691	MFD08771
MFD08691	MFD08790
MFD08691	MFD08877
MFD08691	MFD08878
MFD08691	MFD08956
MFD08691	MFD08975
MFD08691	MFD09028
MFD08691	MFD09163
MFD08691	MFD09182
MFD08700	MFD07352
MFD08700	MFD07701
MFD08700	MFD07703
MFD08700	MFD07716
MFD08700	MFD07722
MFD08700	MFD07729
MFD08700	MFD07758
MFD08700	MFD07888
MFD08700	MFD07891
MFD08700	MFD07907
MFD08700	MFD07916
MFD08700	MFD07924
MFD08700	MFD07952
MFD08700	MFD07978
MFD08700	MFD08059
MFD08700	MFD08105
MFD08700	MFD08175
MFD08700	MFD08201
MFD08700	MFD08205
MFD08700	MFD08213
MFD08700	MFD08278
MFD08700	MFD08283
MFD08700	MFD08300
MFD08700	MFD08323
MFD08700	MFD08332
MFD08700	MFD08381
MFD08700	MFD08396
MFD08700	MFD08417
MFD08700	MFD08426
MFD08700	MFD08525
MFD08700	MFD08611
MFD08700	MFD08643
MFD08700	MFD08644
MFD08700	MFD08660
MFD08700	MFD08675
MFD08700	MFD08677
MFD08700	MFD08688
MFD08700	MFD08689
MFD08700	MFD08690
MFD08700	MFD08696
MFD08700	MFD08699
MFD08700	MFD08735
MFD08700	MFD08820
MFD08700	MFD09030
MFD08700	MFD09038
MFD08700	MFD09077
MFD08700	MFD09133
MFD08700	MFD09179
MFD08700	MFD09180
MFD08700	MFD09183
MFD08767	MFD05189
MFD08767	MFD05199
MFD08767	MFD05285
MFD08767	MFD07089
MFD08767	MFD07228
MFD08767	MFD07262
MFD08767	MFD07294
MFD08767	MFD07318
MFD08767	MFD07320
MFD08767	MFD07340
MFD08767	MFD07381
MFD08767	MFD07398
MFD08767	MFD07401
MFD08767	MFD07636
MFD08767	MFD07779
MFD08767	MFD07894
MFD08767	MFD07901
MFD08767	MFD07986
MFD08767	MFD07993
MFD08767	MFD07998
MFD08767	MFD08147
MFD08767	MFD08178
MFD08767	MFD08442
MFD08767	MFD08511
MFD08767	MFD08524
MFD08767	MFD08537
MFD08767	MFD08625
MFD08767	MFD08737
MFD08767	MFD08745
MFD08767	MFD08753
MFD08767	MFD08765
MFD08767	MFD08771
MFD08767	MFD08781
MFD08767	MFD08811
MFD08767	MFD08818
MFD08767	MFD08821
MFD08767	MFD08822
MFD08767	MFD08823
MFD08767	MFD08837
MFD08767	MFD08855
MFD08767	MFD08857
MFD08767	MFD08917
MFD08767	MFD08918
MFD08767	MFD08932
MFD08767	MFD08975
MFD08767	MFD09024
MFD08767	MFD09027
MFD08767	MFD09099
MFD08767	MFD09123
MFD08767	MFD09158
MFD08821	MFD04105
MFD08821	MFD04138
MFD08821	MFD04149
MFD08821	MFD05117
MFD08821	MFD05120
MFD08821	MFD07025
MFD08821	MFD07089
MFD08821	MFD07249
MFD08821	MFD07262
MFD08821	MFD07279
MFD08821	MFD07301
MFD08821	MFD07343
MFD08821	MFD07363
MFD08821	MFD07398
MFD08821	MFD07548
MFD08821	MFD07619
MFD08821	MFD07636
MFD08821	MFD07694
MFD08821	MFD07696
MFD08821	MFD07894
MFD08821	MFD07931
MFD08821	MFD07945
MFD08821	MFD07993
MFD08821	MFD07998
MFD08821	MFD08157
MFD08821	MFD08188
MFD08821	MFD08226
MFD08821	MFD08251
MFD08821	MFD08442
MFD08821	MFD08491
MFD08821	MFD08511
MFD08821	MFD08513
MFD08821	MFD08524
MFD08821	MFD08725
MFD08821	MFD08790
MFD08821	MFD08811
MFD08821	MFD08821
MFD08821	MFD08822
MFD08821	MFD08825
MFD08821	MFD08837
MFD08821	MFD08853
MFD08821	MFD08855
MFD08821	MFD08857
MFD08821	MFD08917
MFD08821	MFD08919
MFD08821	MFD08932
MFD08821	MFD08975
MFD08821	MFD09123
MFD08821	MFD09127
MFD08821	MFD09130
MFD08988	MFD03579
MFD08988	MFD03580
MFD08988	MFD04038
MFD08988	MFD04043
MFD08988	MFD04138
MFD08988	MFD05169
MFD08988	MFD05203
MFD08988	MFD05251
MFD08988	MFD07100
MFD08988	MFD07192
MFD08988	MFD07225
MFD08988	MFD07245
MFD08988	MFD07254
MFD08988	MFD07265
MFD08988	MFD07266
MFD08988	MFD07279
MFD08988	MFD07326
MFD08988	MFD07354
MFD08988	MFD07499
MFD08988	MFD07524
MFD08988	MFD07570
MFD08988	MFD07622
MFD08988	MFD07636
MFD08988	MFD07749
MFD08988	MFD07901
MFD08988	MFD07929
MFD08988	MFD07931
MFD08988	MFD07942
MFD08988	MFD08179
MFD08988	MFD08204
MFD08988	MFD08326
MFD08988	MFD08442
MFD08988	MFD08449
MFD08988	MFD08473
MFD08988	MFD08476
MFD08988	MFD08505
MFD08988	MFD08509
MFD08988	MFD08510
MFD08988	MFD08533
MFD08988	MFD08537
MFD08988	MFD08556
MFD08988	MFD08612
MFD08988	MFD08667
MFD08988	MFD08721
MFD08988	MFD08811
MFD08988	MFD08835
MFD08988	MFD08911
MFD08988	MFD09008
MFD08988	MFD09025
MFD08988	MFD09133
MFD09018	MFD00403
MFD09018	MFD04016
MFD09018	MFD04032
MFD09018	MFD04044
MFD09018	MFD04086
MFD09018	MFD04154
MFD09018	MFD05189
MFD09018	MFD05199
MFD09018	MFD05203
MFD09018	MFD05249
MFD09018	MFD07025
MFD09018	MFD07032
MFD09018	MFD07050
MFD09018	MFD07085
MFD09018	MFD07107
MFD09018	MFD07308
MFD09018	MFD07339
MFD09018	MFD07354
MFD09018	MFD07510
MFD09018	MFD07525
MFD09018	MFD07545
MFD09018	MFD07570
MFD09018	MFD07626
MFD09018	MFD07648
MFD09018	MFD07649
MFD09018	MFD07663
MFD09018	MFD07729
MFD09018	MFD07901
MFD09018	MFD08069
MFD09018	MFD08136
MFD09018	MFD08147
MFD09018	MFD08322
MFD09018	MFD08449
MFD09018	MFD08533
MFD09018	MFD08534
MFD09018	MFD08537
MFD09018	MFD08632
MFD09018	MFD08676
MFD09018	MFD08762
MFD09018	MFD08771
MFD09018	MFD08792
MFD09018	MFD08877
MFD09018	MFD08878
MFD09018	MFD08943
MFD09018	MFD09008
MFD09018	MFD09018
MFD09018	MFD09028
MFD09018	MFD09163
MFD09018	MFD09182
MFD09018	MFD09185
MFD09055	MFD00552
MFD09055	MFD04042
MFD09055	MFD04095
MFD09055	MFD04109
MFD09055	MFD04120
MFD09055	MFD04135
MFD09055	MFD04139
MFD09055	MFD04156
MFD09055	MFD04161
MFD09055	MFD04163
MFD09055	MFD04164
MFD09055	MFD04257
MFD09055	MFD04323
MFD09055	MFD05119
MFD09055	MFD05130
MFD09055	MFD05136
MFD09055	MFD05140
MFD09055	MFD05176
MFD09055	MFD05201
MFD09055	MFD05208
MFD09055	MFD05209
MFD09055	MFD05249
MFD09055	MFD05260
MFD09055	MFD05261
MFD09055	MFD05282
MFD09055	MFD05291
MFD09055	MFD05329
MFD09055	MFD07028
MFD09055	MFD07039
MFD09055	MFD07072
MFD09055	MFD07249
MFD09055	MFD07262
MFD09055	MFD07278
MFD09055	MFD07412
MFD09055	MFD07503
MFD09055	MFD07552
MFD09055	MFD08147
MFD09055	MFD08502
MFD09055	MFD08537
MFD09055	MFD08625
MFD09055	MFD08632
MFD09055	MFD08736
MFD09055	MFD08790
MFD09055	MFD08792
MFD09055	MFD08811
MFD09055	MFD09046
MFD09055	MFD09054
MFD09055	MFD09055
MFD09055	MFD09057
MFD09055	MFD09127
MFD09126	MFD04149
MFD09126	MFD05278
MFD09126	MFD07032
MFD09126	MFD07259
MFD09126	MFD07277
MFD09126	MFD07363
MFD09126	MFD07388
MFD09126	MFD07414
MFD09126	MFD07462
MFD09126	MFD07510
MFD09126	MFD07524
MFD09126	MFD07537
MFD09126	MFD07597
MFD09126	MFD07714
MFD09126	MFD07794
MFD09126	MFD07814
MFD09126	MFD07817
MFD09126	MFD07931
MFD09126	MFD07973
MFD09126	MFD07984
MFD09126	MFD08004
MFD09126	MFD08046
MFD09126	MFD08136
MFD09126	MFD08171
MFD09126	MFD08178
MFD09126	MFD08226
MFD09126	MFD08239
MFD09126	MFD08244
MFD09126	MFD08251
MFD09126	MFD08255
MFD09126	MFD08258
MFD09126	MFD08365
MFD09126	MFD08509
MFD09126	MFD08544
MFD09126	MFD08667
MFD09126	MFD08668
MFD09126	MFD08690
MFD09126	MFD08694
MFD09126	MFD08766
MFD09126	MFD08768
MFD09126	MFD08771
MFD09126	MFD08776
MFD09126	MFD08785
MFD09126	MFD08790
MFD09126	MFD08811
MFD09126	MFD08833
MFD09126	MFD08958
MFD09126	MFD09127
MFD09126	MFD09133
MFD09126	MFD09147
MFD09206	MFD00397
MFD09206	MFD00552
MFD09206	MFD00876
MFD09206	MFD01214
MFD09206	MFD01524
MFD09206	MFD03333
MFD09206	MFD03580
MFD09206	MFD03588
MFD09206	MFD03691
MFD09206	MFD04005
MFD09206	MFD04042
MFD09206	MFD04086
MFD09206	MFD04109
MFD09206	MFD04120
MFD09206	MFD04139
MFD09206	MFD04153
MFD09206	MFD04161
MFD09206	MFD04168
MFD09206	MFD04257
MFD09206	MFD04582
MFD09206	MFD04880
MFD09206	MFD05126
MFD09206	MFD05129
MFD09206	MFD05151
MFD09206	MFD05208
MFD09206	MFD05251
MFD09206	MFD05275
MFD09206	MFD05567
MFD09206	MFD05813
MFD09206	MFD05817
MFD09206	MFD05886
MFD09206	MFD06159
MFD09206	MFD06531
MFD09206	MFD06695
MFD09206	MFD07107
MFD09206	MFD07308
MFD09206	MFD07472
MFD09206	MFD07495
MFD09206	MFD07533
MFD09206	MFD08204
MFD09206	MFD08502
MFD09206	MFD08811
MFD09206	MFD09102
MFD09206	MFD09206
MFD09206	MFD09267
MFD09206	MFD09699
MFD09206	MFD09905
MFD09206	MFD10028
MFD09206	MFD10055
MFD09206	MFD10600
MFD09212	MFD00025
MFD09212	MFD00465
MFD09212	MFD00476
MFD09212	MFD00478
MFD09212	MFD00665
MFD09212	MFD00675
MFD09212	MFD01214
MFD09212	MFD01412
MFD09212	MFD01607
MFD09212	MFD01663
MFD09212	MFD01916
MFD09212	MFD02360
MFD09212	MFD02779
MFD09212	MFD02985
MFD09212	MFD03583
MFD09212	MFD03617
MFD09212	MFD03647
MFD09212	MFD03718
MFD09212	MFD03776
MFD09212	MFD03789
MFD09212	MFD03888
MFD09212	MFD03903
MFD09212	MFD04211
MFD09212	MFD04257
MFD09212	MFD04260
MFD09212	MFD04267
MFD09212	MFD04297
MFD09212	MFD04311
MFD09212	MFD04315
MFD09212	MFD04351
MFD09212	MFD04358
MFD09212	MFD04531
MFD09212	MFD05516
MFD09212	MFD05567
MFD09212	MFD06159
MFD09212	MFD06259
MFD09212	MFD06980
MFD09212	MFD08204
MFD09212	MFD09212
MFD09212	MFD09767
MFD09212	MFD09816
MFD09212	MFD09854
MFD09212	MFD09938
MFD09212	MFD10002
MFD09212	MFD10013
MFD09212	MFD10017
MFD09212	MFD10028
MFD09212	MFD10034
MFD09212	MFD10046
MFD09212	MFD10600
MFD09222	MFD00008
MFD09222	MFD00128
MFD09222	MFD00290
MFD09222	MFD00344
MFD09222	MFD00411
MFD09222	MFD00501
MFD09222	MFD00650
MFD09222	MFD00887
MFD09222	MFD00944
MFD09222	MFD00969
MFD09222	MFD01292
MFD09222	MFD01295
MFD09222	MFD01515
MFD09222	MFD02299
MFD09222	MFD02955
MFD09222	MFD03341
MFD09222	MFD03399
MFD09222	MFD03400
MFD09222	MFD03649
MFD09222	MFD03800
MFD09222	MFD04564
MFD09222	MFD04943
MFD09222	MFD05364
MFD09222	MFD05565
MFD09222	MFD05616
MFD09222	MFD05931
MFD09222	MFD06092
MFD09222	MFD06118
MFD09222	MFD06199
MFD09222	MFD06481
MFD09222	MFD06544
MFD09222	MFD06592
MFD09222	MFD06594
MFD09222	MFD09193
MFD09222	MFD09209
MFD09222	MFD09213
MFD09222	MFD09220
MFD09222	MFD09222
MFD09222	MFD09225
MFD09222	MFD09237
MFD09222	MFD09247
MFD09222	MFD09254
MFD09222	MFD09264
MFD09222	MFD09276
MFD09222	MFD09277
MFD09222	MFD09282
MFD09222	MFD09503
MFD09222	MFD09659
MFD09222	MFD09665
MFD09222	MFD09667
MFD09267	MFD00072
MFD09267	MFD00300
MFD09267	MFD00384
MFD09267	MFD00400
MFD09267	MFD00465
MFD09267	MFD00476
MFD09267	MFD00552
MFD09267	MFD00876
MFD09267	MFD01214
MFD09267	MFD01524
MFD09267	MFD01708
MFD09267	MFD02360
MFD09267	MFD02964
MFD09267	MFD03593
MFD09267	MFD03903
MFD09267	MFD04042
MFD09267	MFD04109
MFD09267	MFD04153
MFD09267	MFD04168
MFD09267	MFD04267
MFD09267	MFD04297
MFD09267	MFD04351
MFD09267	MFD04366
MFD09267	MFD04392
MFD09267	MFD04582
MFD09267	MFD04766
MFD09267	MFD04768
MFD09267	MFD05208
MFD09267	MFD05567
MFD09267	MFD06068
MFD09267	MFD06437
MFD09267	MFD06636
MFD09267	MFD06695
MFD09267	MFD06824
MFD09267	MFD06835
MFD09267	MFD06897
MFD09267	MFD06899
MFD09267	MFD06905
MFD09267	MFD08284
MFD09267	MFD08502
MFD09267	MFD09059
MFD09267	MFD09102
MFD09267	MFD09228
MFD09267	MFD09244
MFD09267	MFD09267
MFD09267	MFD09532
MFD09267	MFD09767
MFD09267	MFD09947
MFD09267	MFD10147
MFD09267	MFD10600
MFD09286	MFD00008
MFD09286	MFD00078
MFD09286	MFD00080
MFD09286	MFD00124
MFD09286	MFD00128
MFD09286	MFD00256
MFD09286	MFD00289
MFD09286	MFD00290
MFD09286	MFD00595
MFD09286	MFD00760
MFD09286	MFD00903
MFD09286	MFD00970
MFD09286	MFD01137
MFD09286	MFD01153
MFD09286	MFD01192
MFD09286	MFD01317
MFD09286	MFD01421
MFD09286	MFD01422
MFD09286	MFD01633
MFD09286	MFD02167
MFD09286	MFD02379
MFD09286	MFD02453
MFD09286	MFD02671
MFD09286	MFD03341
MFD09286	MFD04478
MFD09286	MFD04516
MFD09286	MFD04799
MFD09286	MFD05449
MFD09286	MFD05453
MFD09286	MFD05712
MFD09286	MFD06173
MFD09286	MFD06174
MFD09286	MFD06199
MFD09286	MFD06210
MFD09286	MFD06216
MFD09286	MFD06453
MFD09286	MFD06542
MFD09286	MFD06591
MFD09286	MFD06602
MFD09286	MFD06632
MFD09286	MFD06641
MFD09286	MFD06651
MFD09286	MFD09233
MFD09286	MFD09286
MFD09286	MFD09294
MFD09286	MFD09637
MFD09286	MFD09665
MFD09286	MFD09706
MFD09286	MFD10067
MFD09286	MFD10841
MFD09368	MFD00013
MFD09368	MFD00014
MFD09368	MFD00020
MFD09368	MFD00030
MFD09368	MFD00237
MFD09368	MFD00479
MFD09368	MFD00504
MFD09368	MFD00509
MFD09368	MFD00512
MFD09368	MFD00542
MFD09368	MFD00637
MFD09368	MFD00652
MFD09368	MFD00901
MFD09368	MFD00975
MFD09368	MFD01278
MFD09368	MFD01378
MFD09368	MFD01390
MFD09368	MFD01513
MFD09368	MFD01590
MFD09368	MFD02309
MFD09368	MFD02540
MFD09368	MFD02991
MFD09368	MFD03014
MFD09368	MFD03565
MFD09368	MFD03710
MFD09368	MFD03738
MFD09368	MFD03826
MFD09368	MFD04400
MFD09368	MFD04854
MFD09368	MFD05077
MFD09368	MFD05245
MFD09368	MFD05391
MFD09368	MFD05462
MFD09368	MFD05468
MFD09368	MFD05628
MFD09368	MFD06663
MFD09368	MFD06706
MFD09368	MFD06727
MFD09368	MFD06767
MFD09368	MFD07187
MFD09368	MFD07733
MFD09368	MFD09383
MFD09368	MFD09396
MFD09368	MFD09803
MFD09368	MFD10079
MFD09368	MFD10083
MFD09368	MFD10084
MFD09368	MFD10116
MFD09368	MFD10625
MFD09368	MFD10692
MFD09400	MFD00010
MFD09400	MFD00044
MFD09400	MFD00062
MFD09400	MFD00088
MFD09400	MFD00325
MFD09400	MFD00350
MFD09400	MFD00367
MFD09400	MFD00556
MFD09400	MFD00705
MFD09400	MFD00743
MFD09400	MFD00900
MFD09400	MFD01030
MFD09400	MFD01131
MFD09400	MFD01291
MFD09400	MFD01366
MFD09400	MFD01453
MFD09400	MFD01514
MFD09400	MFD01738
MFD09400	MFD02144
MFD09400	MFD02510
MFD09400	MFD03612
MFD09400	MFD03682
MFD09400	MFD03683
MFD09400	MFD04562
MFD09400	MFD04636
MFD09400	MFD04795
MFD09400	MFD04910
MFD09400	MFD05495
MFD09400	MFD05509
MFD09400	MFD06427
MFD09400	MFD06476
MFD09400	MFD06706
MFD09400	MFD06830
MFD09400	MFD09383
MFD09400	MFD09384
MFD09400	MFD09422
MFD09400	MFD09436
MFD09400	MFD09446
MFD09400	MFD09457
MFD09400	MFD09476
MFD09400	MFD09477
MFD09400	MFD09497
MFD09400	MFD09687
MFD09400	MFD09924
MFD09400	MFD10074
MFD09400	MFD10194
MFD09400	MFD10669
MFD09400	MFD10672
MFD09400	MFD10683
MFD09400	MFD10884
MFD09495	MFD00137
MFD09495	MFD00257
MFD09495	MFD00328
MFD09495	MFD00863
MFD09495	MFD00968
MFD09495	MFD01192
MFD09495	MFD01408
MFD09495	MFD01523
MFD09495	MFD01633
MFD09495	MFD01703
MFD09495	MFD01705
MFD09495	MFD02146
MFD09495	MFD02167
MFD09495	MFD02578
MFD09495	MFD03685
MFD09495	MFD04460
MFD09495	MFD04478
MFD09495	MFD04521
MFD09495	MFD04587
MFD09495	MFD04835
MFD09495	MFD04891
MFD09495	MFD05408
MFD09495	MFD05449
MFD09495	MFD06069
MFD09495	MFD06078
MFD09495	MFD06120
MFD09495	MFD06173
MFD09495	MFD06334
MFD09495	MFD06433
MFD09495	MFD06476
MFD09495	MFD06478
MFD09495	MFD06501
MFD09495	MFD06505
MFD09495	MFD06513
MFD09495	MFD06532
MFD09495	MFD06542
MFD09495	MFD06549
MFD09495	MFD06571
MFD09495	MFD06591
MFD09495	MFD06602
MFD09495	MFD06632
MFD09495	MFD06641
MFD09495	MFD06703
MFD09495	MFD09390
MFD09495	MFD09495
MFD09495	MFD09517
MFD09495	MFD09629
MFD09495	MFD09888
MFD09495	MFD10841
MFD09495	MFD10964
MFD09567	MFD00007
MFD09567	MFD00070
MFD09567	MFD00078
MFD09567	MFD00128
MFD09567	MFD00256
MFD09567	MFD00287
MFD09567	MFD00308
MFD09567	MFD00356
MFD09567	MFD00432
MFD09567	MFD00863
MFD09567	MFD00971
MFD09567	MFD00978
MFD09567	MFD01159
MFD09567	MFD01192
MFD09567	MFD01421
MFD09567	MFD01528
MFD09567	MFD01828
MFD09567	MFD01921
MFD09567	MFD01947
MFD09567	MFD02359
MFD09567	MFD02448
MFD09567	MFD02541
MFD09567	MFD02579
MFD09567	MFD04429
MFD09567	MFD04494
MFD09567	MFD04737
MFD09567	MFD04799
MFD09567	MFD04908
MFD09567	MFD04936
MFD09567	MFD04940
MFD09567	MFD04941
MFD09567	MFD04943
MFD09567	MFD05512
MFD09567	MFD05515
MFD09567	MFD05564
MFD09567	MFD05575
MFD09567	MFD05623
MFD09567	MFD05752
MFD09567	MFD06333
MFD09567	MFD06429
MFD09567	MFD06481
MFD09567	MFD06564
MFD09567	MFD06665
MFD09567	MFD09277
MFD09567	MFD09352
MFD09567	MFD09455
MFD09567	MFD09530
MFD09567	MFD09551
MFD09567	MFD09567
MFD09567	MFD09665
MFD09603	MFD00010
MFD09603	MFD00046
MFD09603	MFD00088
MFD09603	MFD00324
MFD09603	MFD00325
MFD09603	MFD00367
MFD09603	MFD00856
MFD09603	MFD01030
MFD09603	MFD01169
MFD09603	MFD01453
MFD09603	MFD01482
MFD09603	MFD01688
MFD09603	MFD01929
MFD09603	MFD02504
MFD09603	MFD02510
MFD09603	MFD02896
MFD09603	MFD03303
MFD09603	MFD03686
MFD09603	MFD03947
MFD09603	MFD04491
MFD09603	MFD04552
MFD09603	MFD04636
MFD09603	MFD05495
MFD09603	MFD05677
MFD09603	MFD05714
MFD09603	MFD06106
MFD09603	MFD06150
MFD09603	MFD06296
MFD09603	MFD06427
MFD09603	MFD06473
MFD09603	MFD06621
MFD09603	MFD06679
MFD09603	MFD09387
MFD09603	MFD09421
MFD09603	MFD09436
MFD09603	MFD09447
MFD09603	MFD09457
MFD09603	MFD09474
MFD09603	MFD09497
MFD09603	MFD09499
MFD09603	MFD09603
MFD09603	MFD09641
MFD09603	MFD09679
MFD09603	MFD09687
MFD09603	MFD10194
MFD09603	MFD10661
MFD09603	MFD10669
MFD09603	MFD10672
MFD09603	MFD10683
MFD09603	MFD10951
MFD09671	MFD00010
MFD09671	MFD00088
MFD09671	MFD00124
MFD09671	MFD00126
MFD09671	MFD00259
MFD09671	MFD00262
MFD09671	MFD00280
MFD09671	MFD00350
MFD09671	MFD00856
MFD09671	MFD00968
MFD09671	MFD01131
MFD09671	MFD01205
MFD09671	MFD01285
MFD09671	MFD01343
MFD09671	MFD01344
MFD09671	MFD01408
MFD09671	MFD01422
MFD09671	MFD01633
MFD09671	MFD01682
MFD09671	MFD01705
MFD09671	MFD01908
MFD09671	MFD02146
MFD09671	MFD02346
MFD09671	MFD02590
MFD09671	MFD03612
MFD09671	MFD04516
MFD09671	MFD04587
MFD09671	MFD04738
MFD09671	MFD04903
MFD09671	MFD04905
MFD09671	MFD04927
MFD09671	MFD05420
MFD09671	MFD05432
MFD09671	MFD05527
MFD09671	MFD06150
MFD09671	MFD06214
MFD09671	MFD06501
MFD09671	MFD06578
MFD09671	MFD06591
MFD09671	MFD06621
MFD09671	MFD06651
MFD09671	MFD06660
MFD09671	MFD09301
MFD09671	MFD09312
MFD09671	MFD09457
MFD09671	MFD09464
MFD09671	MFD09517
MFD09671	MFD09574
MFD09671	MFD09588
MFD09671	MFD09671
MFD09730	MFD00081
MFD09730	MFD00247
MFD09730	MFD00560
MFD09730	MFD00589
MFD09730	MFD00679
MFD09730	MFD00697
MFD09730	MFD00749
MFD09730	MFD00772
MFD09730	MFD00851
MFD09730	MFD01035
MFD09730	MFD01050
MFD09730	MFD01069
MFD09730	MFD01176
MFD09730	MFD01319
MFD09730	MFD01510
MFD09730	MFD01544
MFD09730	MFD01569
MFD09730	MFD01629
MFD09730	MFD01631
MFD09730	MFD01634
MFD09730	MFD01781
MFD09730	MFD01852
MFD09730	MFD02283
MFD09730	MFD02394
MFD09730	MFD02435
MFD09730	MFD02549
MFD09730	MFD02730
MFD09730	MFD02817
MFD09730	MFD03114
MFD09730	MFD03575
MFD09730	MFD03735
MFD09730	MFD04231
MFD09730	MFD04289
