bin	cov	MAG_status
MFD02416.bin.1.311	199.99849	HQ
MFD02416.bin.1.313	143.92233	HQ
MFD02416.bin.1.315	34.04805	HQ
MFD02416.bin.1.317	40.234283	HQ
MFD02416.bin.1.319	36.238754	HQ
MFD02416.bin.1.321	25.987087	HQ
MFD02416.bin.1.322	363.56488	HQ
MFD02416.bin.1.324	22.116098	HQ
MFD02416.bin.1.328	21.050957	HQ
MFD02416.bin.1.329	18.39176	HQ
MFD02416.bin.1.333	552.46063	HQ
MFD02416.bin.1.334	157.00386	HQ
MFD02416.bin.1.337	30.127333	HQ
MFD02416.bin.1.343	15.168557	HQ
MFD02416.bin.1.345	38.190685	HQ
MFD02416.bin.1.346	95.83895	HQ
MFD02416.bin.1.350	37.829063	HQ
MFD02416.bin.1.351	17.702608	HQ
MFD02416.bin.1.36	51.31943	HQ
MFD02416.bin.1.360	118.16598	HQ
MFD02416.bin.1.362	244.25273	HQ
MFD02416.bin.1.365	16.253471	HQ
MFD02416.bin.1.37	41.386692	HQ
MFD02416.bin.1.373	147.15968	HQ
MFD02416.bin.1.374	65.368996	HQ
MFD02416.bin.1.379	16.498497	HQ
MFD02416.bin.1.382	24.329224	HQ
MFD02416.bin.1.390	35.348694	HQ
MFD02416.bin.1.391	75.05919	HQ
MFD02416.bin.1.395	23.98316	HQ
MFD02416.bin.1.397	20.964865	HQ
MFD02416.bin.1.398	142.13396	HQ
MFD02416.bin.1.4	36.382862	HQ
MFD02416.bin.1.403	19.592781	HQ
MFD02416.bin.1.409	24.79277	HQ
MFD02416.bin.1.410	157.62936	HQ
MFD02416.bin.1.411	89.98795	HQ
MFD02416.bin.1.414	57.314373	HQ
MFD02416.bin.1.415	74.043945	HQ
MFD02416.bin.1.417	30.945656	HQ
MFD02416.bin.1.418	55.840233	HQ
MFD02416.bin.1.42	41.148365	HQ
MFD02416.bin.1.43	20.814728	HQ
MFD02416.bin.1.44	20.72076	HQ
MFD02416.bin.1.48	39.894215	HQ
MFD02416.bin.1.50	188.39436	HQ
MFD02416.bin.1.53	147.23686	HQ
MFD02416.bin.1.57	20.22449	HQ
MFD02416.bin.1.58	143.09483	HQ
MFD02416.bin.1.61	17.60572	HQ
MFD02416.bin.1.65	56.65456	HQ
MFD02416.bin.1.66	23.531155	HQ
MFD02416.bin.1.7	18.73647	HQ
MFD02416.bin.1.74	15.051572	HQ
MFD02416.bin.1.76	47.504364	HQ
MFD02416.bin.1.77	20.846529	HQ
MFD02416.bin.1.78	160.86629	HQ
MFD02416.bin.1.81	26.498495	HQ
MFD02416.bin.1.82	74.66313	HQ
MFD02416.bin.1.83	16.959412	HQ
MFD02416.bin.1.84	51.28214	HQ
MFD02416.bin.1.89	59.684044	HQ
MFD02416.bin.1.9	121.2146	HQ
MFD02416.bin.1.93	15.81366	HQ
MFD02416.bin.1.94	19.85257	HQ
MFD02416.bin.1.95	19.640253	HQ
MFD02416.bin.1.98	82.45647	HQ
MFD02416.bin.2.141	64.6238	HQ
MFD02416.bin.2.150	14.984754	HQ
MFD02416.bin.2.172	76.32198	HQ
MFD02416.bin.2.189	117.573944	HQ
MFD02416.bin.2.190	56.642273	HQ
MFD02416.bin.2.73	11.93386	HQ
MFD02416.bin.3.134	39.35089	HQ
MFD02416.bin.3.238	175.24901	HQ
MFD02416.bin.3.269	42.911755	HQ
MFD02472.bin.1.12	60.470886	HQ
MFD02472.bin.1.18	123.98211	HQ
MFD02472.bin.1.46	22.423697	HQ
MFD02472.bin.1.50	23.95824	HQ
MFD02579.bin.1.106	53.13711	HQ
MFD02579.bin.1.11	58.98497	HQ
MFD02579.bin.1.110	43.07766	HQ
MFD02579.bin.1.114	27.10393	HQ
MFD02579.bin.1.115	20.26582	HQ
MFD02579.bin.1.116	43.11407	HQ
MFD02579.bin.1.12	18.50679	HQ
MFD02579.bin.1.14	67.19808	HQ
MFD02579.bin.1.15	19.97027	HQ
MFD02579.bin.1.16	49.79895	HQ
MFD02579.bin.1.26	13.49051	HQ
MFD02579.bin.1.29	30.24076	HQ
MFD02579.bin.1.31	27.47411	HQ
MFD02579.bin.1.39	57.15776	HQ
MFD02579.bin.1.41	59.0384	HQ
MFD02579.bin.1.50	29.22566	HQ
MFD02579.bin.1.51	24.87179	HQ
MFD02579.bin.1.52	21.38391	HQ
MFD02579.bin.1.54	75.48965	HQ
MFD02579.bin.1.63	110.1327	HQ
MFD02579.bin.1.65	12.86393	HQ
MFD02579.bin.1.71	12.73338	HQ
MFD02579.bin.1.77	56.0531	HQ
MFD02579.bin.2.2	98.5646	HQ
MFD02581.bin.1.1	39.16719	HQ
MFD02581.bin.1.10	31.34142	HQ
MFD02581.bin.1.105	27.45413	HQ
MFD02581.bin.1.106	229.8808	HQ
MFD02581.bin.1.11	15.8067	HQ
MFD02581.bin.1.116	43.41745	HQ
MFD02581.bin.1.122	80.38902	HQ
MFD02581.bin.1.138	49.5521	HQ
MFD02581.bin.1.145	37.64798	HQ
MFD02581.bin.1.149	39.36029	HQ
MFD02581.bin.1.159	17.0598	HQ
MFD02581.bin.1.162	53.76323	HQ
MFD02581.bin.1.167	22.28432	HQ
MFD02581.bin.1.168	18.81838	HQ
MFD02581.bin.1.176	46.78632	HQ
MFD02581.bin.1.182	35.15602	HQ
MFD02581.bin.1.187	15.03497	HQ
MFD02581.bin.1.188	22.96416	HQ
MFD02581.bin.1.193	43.00549	HQ
MFD02581.bin.1.196	16.90626	HQ
MFD02581.bin.1.2	34.90867	HQ
MFD02581.bin.1.20	16.27447	HQ
MFD02581.bin.1.200	15.5011	HQ
MFD02581.bin.1.203	32.88289	HQ
MFD02581.bin.1.209	73.83551	HQ
MFD02581.bin.1.211	55.79085	HQ
MFD02581.bin.1.216	25.57642	HQ
MFD02581.bin.1.222	48.93987	HQ
MFD02581.bin.1.225	14.01144	HQ
MFD02581.bin.1.230	113.8742	HQ
MFD02581.bin.1.234	24.83951	HQ
MFD02581.bin.1.237	33.72165	HQ
MFD02581.bin.1.244	42.07956	HQ
MFD02581.bin.1.259	23.82413	HQ
MFD02581.bin.1.268	26.62686	HQ
MFD02581.bin.1.270	29.36006	HQ
MFD02581.bin.1.271	50.4986	HQ
MFD02581.bin.1.277	39.48426	HQ
MFD02581.bin.1.279	66.92731	HQ
MFD02581.bin.1.282	19.44686	HQ
MFD02581.bin.1.289	70.76342	HQ
MFD02581.bin.1.29	46.8653	HQ
MFD02581.bin.1.31	30.62982	HQ
MFD02581.bin.1.32	20.58099	HQ
MFD02581.bin.1.4	50.03526	HQ
MFD02581.bin.1.41	14.27256	HQ
MFD02581.bin.1.52	32.08169	HQ
MFD02581.bin.1.56	31.82035	HQ
MFD02581.bin.1.61	32.97163	HQ
MFD02581.bin.1.63	22.30307	HQ
MFD02581.bin.1.67	22.77728	HQ
MFD02581.bin.1.69	28.63155	HQ
MFD02581.bin.1.72	22.75009	HQ
MFD02581.bin.1.75	59.92552	HQ
MFD02581.bin.1.86	33.12207	HQ
MFD02581.bin.2.150	37.70633	HQ
MFD02581.bin.2.210	216.2023	HQ
MFD02581.bin.2.25	58.18935	HQ
MFD02581.bin.2.30	39.41116	HQ
MFD02581.bin.2.47	144.1041	HQ
MFD02581.bin.3.121	31.45996	HQ
MFD02581.bin.3.38	23.13946	HQ
MFD02581.bin.3.437	27.23388	HQ
MFD02581.bin.3.448	54.95665	HQ
MFD02581.bin.3.460	35.87974	HQ
MFD02671.bin.1.117	50.37988	HQ
MFD02671.bin.1.13	37.9396	HQ
MFD02671.bin.1.139	74.63928	HQ
MFD02671.bin.1.140	31.39524	HQ
MFD02671.bin.1.18	49.21238	HQ
MFD02671.bin.1.25	41.37944	HQ
MFD02671.bin.1.30	62.69449	HQ
MFD02671.bin.1.46	96.14574	HQ
MFD02671.bin.1.56	30.26378	HQ
MFD02671.bin.1.57	33.44014	HQ
MFD02671.bin.1.59	77.18531	HQ
MFD02671.bin.1.63	62.55107	HQ
MFD02671.bin.1.70	41.52681	HQ
MFD02671.bin.1.9	61.17838	HQ
MFD02671.bin.1.97	35.12528	HQ
MFD02671.bin.1.99	27.88765	HQ
MFD02809.bin.1.101	14.57639	HQ
MFD02809.bin.1.112	41.74492	HQ
MFD02809.bin.1.145	31.84228	HQ
MFD02809.bin.1.206	20.18856	HQ
MFD02809.bin.1.217	31.64623	HQ
MFD02809.bin.1.237	37.44536	HQ
MFD02809.bin.1.263	21.45724	HQ
MFD02809.bin.1.264	46.87653	HQ
MFD02809.bin.1.277	30.13941	HQ
MFD02809.bin.1.312	62.62483	HQ
MFD02809.bin.1.313	22.22326	HQ
MFD02809.bin.1.331	27.37849	HQ
MFD02809.bin.1.359	35.24303	HQ
MFD02809.bin.1.58	23.71583	HQ
MFD02809.bin.1.75	19.83305	HQ
MFD02809.bin.1.83	29.16257	HQ
MFD02809.bin.2.53	18.59714	HQ
MFD02832.bin.1.100	63.24038	HQ
MFD02832.bin.1.105	14.25563	HQ
MFD02832.bin.1.108	42.56147	HQ
MFD02832.bin.1.115	124.6228	HQ
MFD02832.bin.1.129	68.61155	HQ
MFD02832.bin.1.134	175.021	HQ
MFD02832.bin.1.135	63.49187	HQ
MFD02832.bin.1.142	74.13472	HQ
MFD02832.bin.1.145	21.96136	HQ
MFD02832.bin.1.149	28.55064	HQ
MFD02832.bin.1.152	86.03492	HQ
MFD02832.bin.1.154	59.94223	HQ
MFD02832.bin.1.158	39.91699	HQ
MFD02832.bin.1.159	37.30537	HQ
MFD02832.bin.1.170	18.7698	HQ
MFD02832.bin.1.173	23.42312	HQ
MFD02832.bin.1.176	29.54408	HQ
MFD02832.bin.1.177	44.7939	HQ
MFD02832.bin.1.178	63.89198	HQ
MFD02832.bin.1.179	29.22126	HQ
MFD02832.bin.1.183	18.02555	HQ
MFD02832.bin.1.184	121.0456	HQ
MFD02832.bin.1.185	19.29693	HQ
MFD02832.bin.1.191	72.89586	HQ
MFD02832.bin.1.21	471.0949	HQ
MFD02832.bin.1.22	28.93505	HQ
MFD02832.bin.1.25	69.33636	HQ
MFD02832.bin.1.27	68.90572	HQ
MFD02832.bin.1.28	31.4104	HQ
MFD02832.bin.1.3	55.45528	HQ
MFD02832.bin.1.30	29.61215	HQ
MFD02832.bin.1.31	19.38656	HQ
MFD02832.bin.1.36	90.04768	HQ
MFD02832.bin.1.37	48.04925	HQ
MFD02832.bin.1.4	35.02634	HQ
MFD02832.bin.1.42	51.33651	HQ
MFD02832.bin.1.55	65.12593	HQ
MFD02832.bin.1.63	20.75269	HQ
MFD02832.bin.1.64	63.47722	HQ
MFD02832.bin.1.68	42.98248	HQ
MFD02832.bin.1.72	92.25493	HQ
MFD02832.bin.1.77	56.01131	HQ
MFD02832.bin.1.79	18.28548	HQ
MFD02832.bin.1.88	66.03387	HQ
MFD02832.bin.1.89	51.15909	HQ
MFD02832.bin.1.9	52.80791	HQ
MFD02832.bin.1.93	38.44358	HQ
MFD02832.bin.1.96	32.56692	HQ
MFD02832.bin.1.97	50.29166	HQ
MFD02832.bin.2.132	25.28854	HQ
MFD02832.bin.2.48	32.92593	HQ
MFD02832.bin.3.66	504.4059	HQ
MFD02840.bin.1.11	15.10602	HQ
MFD02840.bin.1.123	30.11579	HQ
MFD02840.bin.1.13	35.45664	HQ
MFD02840.bin.1.134	36.44871	HQ
MFD02840.bin.1.155	91.77103	HQ
MFD02840.bin.1.159	42.93286	HQ
MFD02840.bin.1.166	26.97876	HQ
MFD02840.bin.1.179	51.12221	HQ
MFD02840.bin.1.19	17.663	HQ
MFD02840.bin.1.192	16.01491	HQ
MFD02840.bin.1.199	80.7227	HQ
MFD02840.bin.1.2	27.57033	HQ
MFD02840.bin.1.22	35.14434	HQ
MFD02840.bin.1.220	47.63775	HQ
MFD02840.bin.1.226	19.24367	HQ
MFD02840.bin.1.228	86.34255	HQ
MFD02840.bin.1.229	21.19855	HQ
MFD02840.bin.1.230	19.6918	HQ
MFD02840.bin.1.231	37.98179	HQ
MFD02840.bin.1.233	50.15751	HQ
MFD02840.bin.1.236	30.35866	HQ
MFD02840.bin.1.238	121.0233	HQ
MFD02840.bin.1.240	23.44327	HQ
MFD02840.bin.1.241	29.70295	HQ
MFD02840.bin.1.248	57.32431	HQ
MFD02840.bin.1.249	14.4235	HQ
MFD02840.bin.1.255	39.98463	HQ
MFD02840.bin.1.258	36.47209	HQ
MFD02840.bin.1.259	24.55269	HQ
MFD02840.bin.1.26	37.69968	HQ
MFD02840.bin.1.264	18.39753	HQ
MFD02840.bin.1.267	29.79838	HQ
MFD02840.bin.1.268	26.99318	HQ
MFD02840.bin.1.278	37.9184	HQ
MFD02840.bin.1.279	36.79023	HQ
MFD02840.bin.1.283	19.30935	HQ
MFD02840.bin.1.289	32.71806	HQ
MFD02840.bin.1.295	19.16677	HQ
MFD02840.bin.1.296	31.848	HQ
MFD02840.bin.1.3	46.91411	HQ
MFD02840.bin.1.300	24.27645	HQ
MFD02840.bin.1.302	32.02919	HQ
MFD02840.bin.1.303	45.44934	HQ
MFD02840.bin.1.307	34.66642	HQ
MFD02840.bin.1.311	25.53974	HQ
MFD02840.bin.1.317	32.92423	HQ
MFD02840.bin.1.319	28.69765	HQ
MFD02840.bin.1.32	25.6879	HQ
MFD02840.bin.1.327	33.79688	HQ
MFD02840.bin.1.33	54.84041	HQ
MFD02840.bin.1.354	67.07909	HQ
MFD02840.bin.1.357	40.14572	HQ
MFD02840.bin.1.372	34.49932	HQ
MFD02840.bin.1.376	73.71488	HQ
MFD02840.bin.1.380	48.80106	HQ
MFD02840.bin.1.387	84.85118	HQ
MFD02840.bin.1.397	36.91418	HQ
MFD02840.bin.1.400	75.4891	HQ
MFD02840.bin.1.405	19.48277	HQ
MFD02840.bin.1.406	15.71196	HQ
MFD02840.bin.1.414	71.76241	HQ
MFD02840.bin.1.418	59.02854	HQ
MFD02840.bin.1.419	42.21574	HQ
MFD02840.bin.1.420	15.00913	HQ
MFD02840.bin.1.423	24.89416	HQ
MFD02840.bin.1.46	39.48352	HQ
MFD02840.bin.1.5	14.52992	HQ
MFD02840.bin.1.57	28.52049	HQ
MFD02840.bin.1.69	90.80399	HQ
MFD02840.bin.1.7	25.0226	HQ
MFD02840.bin.1.73	15.169	HQ
MFD02840.bin.1.77	37.77505	HQ
MFD02840.bin.1.91	17.93586	HQ
MFD02840.bin.1.97	20.5125	HQ
MFD02840.bin.2.129	30.86227	HQ
MFD02840.bin.2.141	42.63045	HQ
MFD02840.bin.2.252	34.38076	HQ
MFD02840.bin.2.274	32.19846	HQ
MFD02840.bin.3.332	76.03962	HQ
MFD02840.bin.3.481	43.05262	HQ
MFD02840.bin.3.587	15.39447	HQ
MFD02840.bin.3.7	33.1761	HQ
MFD02923.bin.1.10	33.98452	HQ
MFD02923.bin.1.116	52.89218	HQ
MFD02923.bin.1.118	43.04705	HQ
MFD02923.bin.1.123	33.41535	HQ
MFD02923.bin.1.129	21.24717	HQ
MFD02923.bin.1.131	32.28242	HQ
MFD02923.bin.1.132	29.05632	HQ
MFD02923.bin.1.133	27.30024	HQ
MFD02923.bin.1.139	84.56325	HQ
MFD02923.bin.1.142	31.91736	HQ
MFD02923.bin.1.143	17.73832	HQ
MFD02923.bin.1.144	72.22433	HQ
MFD02923.bin.1.145	13.47482	HQ
MFD02923.bin.1.148	59.984	HQ
MFD02923.bin.1.150	84.79939	HQ
MFD02923.bin.1.151	19.1428	HQ
MFD02923.bin.1.160	16.61613	HQ
MFD02923.bin.1.166	20.41689	HQ
MFD02923.bin.1.168	45.15723	HQ
MFD02923.bin.1.27	22.98275	HQ
MFD02923.bin.1.29	19.62067	HQ
MFD02923.bin.1.35	24.62355	HQ
MFD02923.bin.1.36	154.6556	HQ
MFD02923.bin.1.41	42.13164	HQ
MFD02923.bin.1.43	13.71224	HQ
MFD02923.bin.1.44	64.71775	HQ
MFD02923.bin.1.45	14.33257	HQ
MFD02923.bin.1.48	162.025	HQ
MFD02923.bin.1.49	17.01333	HQ
MFD02923.bin.1.74	84.43917	HQ
MFD02923.bin.1.75	87.8252	HQ
MFD02923.bin.1.83	17.06112	HQ
MFD02923.bin.1.85	81.82445	HQ
MFD02923.bin.1.9	27.40926	HQ
MFD02923.bin.1.90	14.41804	HQ
MFD02923.bin.1.91	34.28295	HQ
MFD02923.bin.1.92	23.61825	HQ
MFD02923.bin.1.97	19.35442	HQ
MFD02923.bin.1.99	14.10834	HQ
MFD02923.bin.2.9	56.83312	HQ
MFD02979.bin.1.10	18.05127	HQ
MFD02979.bin.1.11	21.28118	HQ
MFD02979.bin.1.123	18.63822	HQ
MFD02979.bin.1.133	55.80846	HQ
MFD02979.bin.1.139	21.72534	HQ
MFD02979.bin.1.14	25.01768	HQ
MFD02979.bin.1.141	21.33755	HQ
MFD02979.bin.1.144	47.45647	HQ
MFD02979.bin.1.145	32.28764	HQ
MFD02979.bin.1.148	15.28908	HQ
MFD02979.bin.1.149	55.38782	HQ
MFD02979.bin.1.152	27.75869	HQ
MFD02979.bin.1.154	23.93159	HQ
MFD02979.bin.1.169	36.03345	HQ
MFD02979.bin.1.171	31.84326	HQ
MFD02979.bin.1.195	32.9774	HQ
MFD02979.bin.1.202	16.63548	HQ
MFD02979.bin.1.204	40.25436	HQ
MFD02979.bin.1.207	78.7255	HQ
MFD02979.bin.1.211	45.66673	HQ
MFD02979.bin.1.23	24.19866	HQ
MFD02979.bin.1.237	25.52706	HQ
MFD02979.bin.1.243	40.18178	HQ
MFD02979.bin.1.39	25.26916	HQ
MFD02979.bin.1.4	41.56291	HQ
MFD02979.bin.1.41	19.14723	HQ
MFD02979.bin.1.60	70.54162	HQ
MFD02979.bin.1.62	46.40955	HQ
MFD02979.bin.1.65	23.0323	HQ
MFD02979.bin.1.67	16.28914	HQ
MFD02979.bin.1.73	50.04172	HQ
MFD02979.bin.1.76	68.2356	HQ
MFD02979.bin.1.79	24.51625	HQ
MFD02979.bin.1.8	20.4939	HQ
MFD02979.bin.1.81	21.26957	HQ
MFD02979.bin.1.82	43.99696	HQ
MFD02979.bin.1.88	30.34855	HQ
MFD02979.bin.1.94	68.3243	HQ
MFD02979.bin.2.126	15.35732	HQ
MFD02979.bin.2.51	16.0894	HQ
MFD02979.bin.2.74	16.32999	HQ
MFD02979.bin.2.87	28.13625	HQ
MFD02979.bin.2.89	27.42548	HQ
MFD02979.bin.2.93	26.69733	HQ
MFD03044.bin.1.1	23.9319	HQ
MFD03044.bin.1.101	24.10702	HQ
MFD03044.bin.1.103	236.7106	HQ
MFD03044.bin.1.106	21.08245	HQ
MFD03044.bin.1.108	49.45438	HQ
MFD03044.bin.1.109	37.97514	HQ
MFD03044.bin.1.111	20.88518	HQ
MFD03044.bin.1.118	32.44707	HQ
MFD03044.bin.1.135	32.74163	HQ
MFD03044.bin.1.139	30.73457	HQ
MFD03044.bin.1.148	29.97968	HQ
MFD03044.bin.1.149	40.71236	HQ
MFD03044.bin.1.150	79.44846	HQ
MFD03044.bin.1.155	43.7933	HQ
MFD03044.bin.1.157	340.0228	HQ
MFD03044.bin.1.163	30.03319	HQ
MFD03044.bin.1.165	106.4558	HQ
MFD03044.bin.1.2	25.9746	HQ
MFD03044.bin.1.20	107.9449	HQ
MFD03044.bin.1.21	31.78365	HQ
MFD03044.bin.1.24	455.6653	HQ
MFD03044.bin.1.30	25.59149	HQ
MFD03044.bin.1.43	40.44075	HQ
MFD03044.bin.1.45	41.98281	HQ
MFD03044.bin.1.46	26.56729	HQ
MFD03044.bin.1.47	23.20257	HQ
MFD03044.bin.1.49	25.40542	HQ
MFD03044.bin.1.55	468.2178	HQ
MFD03044.bin.1.56	19.95851	HQ
MFD03044.bin.1.57	249.1973	HQ
MFD03044.bin.1.7	44.08313	HQ
MFD03044.bin.1.95	27.96332	HQ
MFD03044.bin.2.104	17.32934	HQ
MFD03044.bin.2.51	131.5266	HQ
MFD03044.bin.2.66	82.99275	HQ
MFD03044.bin.2.89	96.94619	HQ
MFD03066.bin.1.130	18.1479	HQ
MFD03066.bin.1.176	40.76942	HQ
MFD03066.bin.1.18	91.95228	HQ
MFD03066.bin.1.201	28.22029	HQ
MFD03066.bin.1.215	50.46133	HQ
MFD03066.bin.1.230	26.72936	HQ
MFD03066.bin.1.24	17.96847	HQ
MFD03066.bin.1.255	25.67352	HQ
MFD03066.bin.1.35	28.0509	HQ
MFD03066.bin.1.45	23.20032	HQ
MFD03066.bin.1.51	18.24915	HQ
MFD03066.bin.1.56	20.64966	HQ
MFD03066.bin.1.8	29.8559	HQ
MFD03066.bin.1.83	27.12049	HQ
MFD03066.bin.3.192	22.60236	HQ
MFD03250.bin.1.1	32.139	HQ
MFD03250.bin.1.10	86.13567	HQ
MFD03250.bin.1.107	65.48697	HQ
MFD03250.bin.1.109	23.63188	HQ
MFD03250.bin.1.112	21.30073	HQ
MFD03250.bin.1.113	53.13563	HQ
MFD03250.bin.1.114	194.7941	HQ
MFD03250.bin.1.115	629.5211	HQ
MFD03250.bin.1.116	99.48174	HQ
MFD03250.bin.1.117	48.67424	HQ
MFD03250.bin.1.118	192.211	HQ
MFD03250.bin.1.119	43.75243	HQ
MFD03250.bin.1.121	17.76317	HQ
MFD03250.bin.1.122	33.97852	HQ
MFD03250.bin.1.123	13.20424	HQ
MFD03250.bin.1.125	43.86158	HQ
MFD03250.bin.1.126	28.14777	HQ
MFD03250.bin.1.129	68.61917	HQ
MFD03250.bin.1.13	35.58289	HQ
MFD03250.bin.1.130	137.488	HQ
MFD03250.bin.1.131	58.21033	HQ
MFD03250.bin.1.133	49.58887	HQ
MFD03250.bin.1.134	279.21	HQ
MFD03250.bin.1.135	87.91105	HQ
MFD03250.bin.1.141	13.83375	HQ
MFD03250.bin.1.142	11.05851	HQ
MFD03250.bin.1.143	107.0955	HQ
MFD03250.bin.1.144	25.52851	HQ
MFD03250.bin.1.145	697.4435	HQ
MFD03250.bin.1.149	32.36894	HQ
MFD03250.bin.1.151	27.77909	HQ
MFD03250.bin.1.152	88.69707	HQ
MFD03250.bin.1.16	13.20408	HQ
MFD03250.bin.1.160	45.16688	HQ
MFD03250.bin.1.161	263.5329	HQ
MFD03250.bin.1.162	306.3493	HQ
MFD03250.bin.1.163	199.0105	HQ
MFD03250.bin.1.164	36.07133	HQ
MFD03250.bin.1.165	19.1572	HQ
MFD03250.bin.1.167	409.0608	HQ
MFD03250.bin.1.168	61.15944	HQ
MFD03250.bin.1.169	42.98575	HQ
MFD03250.bin.1.17	40.30936	HQ
MFD03250.bin.1.170	47.27178	HQ
MFD03250.bin.1.175	68.69074	HQ
MFD03250.bin.1.178	398.9019	HQ
MFD03250.bin.1.182	163.1533	HQ
MFD03250.bin.1.183	14.56449	HQ
MFD03250.bin.1.184	43.07612	HQ
MFD03250.bin.1.187	85.42326	HQ
MFD03250.bin.1.188	25.61429	HQ
MFD03250.bin.1.19	16.4832	HQ
MFD03250.bin.1.191	40.05142	HQ
MFD03250.bin.1.193	14.78381	HQ
MFD03250.bin.1.194	53.83266	HQ
MFD03250.bin.1.197	31.16846	HQ
MFD03250.bin.1.200	125.6334	HQ
MFD03250.bin.1.23	90.84306	HQ
MFD03250.bin.1.24	31.22431	HQ
MFD03250.bin.1.25	14.53115	HQ
MFD03250.bin.1.26	68.27413	HQ
MFD03250.bin.1.32	21.60202	HQ
MFD03250.bin.1.36	47.31049	HQ
MFD03250.bin.1.38	30.1765	HQ
MFD03250.bin.1.39	28.46843	HQ
MFD03250.bin.1.42	20.04503	HQ
MFD03250.bin.1.43	257.2844	HQ
MFD03250.bin.1.45	19.93371	HQ
MFD03250.bin.1.46	14.6538	HQ
MFD03250.bin.1.47	15.26276	HQ
MFD03250.bin.1.48	12.20385	HQ
MFD03250.bin.1.51	21.26352	HQ
MFD03250.bin.1.52	15.90243	HQ
MFD03250.bin.1.53	36.13748	HQ
MFD03250.bin.1.55	38.8083	HQ
MFD03250.bin.1.57	11.03467	HQ
MFD03250.bin.1.59	15.23859	HQ
MFD03250.bin.1.6	35.23275	HQ
MFD03250.bin.1.61	12.7267	HQ
MFD03250.bin.1.64	17.00242	HQ
MFD03250.bin.1.66	37.54194	HQ
MFD03250.bin.1.67	223.951	HQ
MFD03250.bin.1.69	23.36647	HQ
MFD03250.bin.1.70	61.70483	HQ
MFD03250.bin.1.74	12.82923	HQ
MFD03250.bin.1.86	35.2397	HQ
MFD03250.bin.1.9	13.71703	HQ
MFD03250.bin.1.95	75.66737	HQ
MFD03250.bin.2.77	1323.754	HQ
MFD03250.bin.2.95	171.1856	HQ
MFD03250.bin.3.145	32.75207	HQ
MFD03323.bin.1.10	8.855244	HQ
MFD03323.bin.1.108	59.30403	HQ
MFD03323.bin.1.124	10.41792	HQ
MFD03323.bin.1.136	221.7726	HQ
MFD03323.bin.1.140	345.8505	HQ
MFD03323.bin.1.143	133.2393	HQ
MFD03323.bin.1.18	71.77246	HQ
MFD03323.bin.1.56	13.31286	HQ
MFD03323.bin.1.82	39.71648	HQ
MFD03323.bin.1.98	69.51443	HQ
MFD03323.bin.2.33	12.69383	HQ
MFD03323.bin.2.59	19.39875	HQ
MFD03346.bin.1.1	25.73803	HQ
MFD03346.bin.1.10	21.39296	HQ
MFD03346.bin.1.121	69.55231	HQ
MFD03346.bin.1.125	80.32504	HQ
MFD03346.bin.1.129	23.99475	HQ
MFD03346.bin.1.13	21.2623	HQ
MFD03346.bin.1.134	60.72315	HQ
MFD03346.bin.1.136	22.32373	HQ
MFD03346.bin.1.139	41.12542	HQ
MFD03346.bin.1.142	22.42005	HQ
MFD03346.bin.1.144	83.57806	HQ
MFD03346.bin.1.148	21.94025	HQ
MFD03346.bin.1.149	41.55153	HQ
MFD03346.bin.1.30	53.04218	HQ
MFD03346.bin.1.39	178.4379	HQ
MFD03346.bin.1.44	21.08483	HQ
MFD03346.bin.1.46	18.95575	HQ
MFD03346.bin.1.51	21.71822	HQ
MFD03346.bin.1.6	57.25218	HQ
MFD03346.bin.1.66	57.19029	HQ
MFD03346.bin.1.71	33.614	HQ
MFD03346.bin.1.72	33.74005	HQ
MFD03346.bin.1.73	98.03213	HQ
MFD03346.bin.1.74	24.69409	HQ
MFD03346.bin.1.77	11.65745	HQ
MFD03346.bin.1.85	215.6672	HQ
MFD03346.bin.1.9	23.58233	HQ
MFD03346.bin.1.90	17.47449	HQ
MFD03346.bin.1.92	18.29298	HQ
MFD03346.bin.1.96	23.43924	HQ
MFD03346.bin.2.106	28.12994	HQ
MFD03346.bin.2.46	29.72544	HQ
MFD03346.bin.2.88	22.36257	HQ
MFD03346.bin.2.99	16.74787	HQ
MFD03399.bin.1.108	306.7369	HQ
MFD03399.bin.1.110	21.44727	HQ
MFD03399.bin.1.12	34.45142	HQ
MFD03399.bin.1.125	43.21926	HQ
MFD03399.bin.1.129	67.81686	HQ
MFD03399.bin.1.130	113.5562	HQ
MFD03399.bin.1.132	21.21526	HQ
MFD03399.bin.1.133	67.61977	HQ
MFD03399.bin.1.134	16.59934	HQ
MFD03399.bin.1.137	20.64344	HQ
MFD03399.bin.1.157	237.5354	HQ
MFD03399.bin.1.164	15.45464	HQ
MFD03399.bin.1.170	31.64675	HQ
MFD03399.bin.1.177	63.41959	HQ
MFD03399.bin.1.20	100.9916	HQ
MFD03399.bin.1.21	33.69091	HQ
MFD03399.bin.1.26	18.01086	HQ
MFD03399.bin.1.28	85.95339	HQ
MFD03399.bin.1.3	16.44869	HQ
MFD03399.bin.1.31	26.58098	HQ
MFD03399.bin.1.33	49.4729	HQ
MFD03399.bin.1.35	34.88759	HQ
MFD03399.bin.1.4	150.0075	HQ
MFD03399.bin.1.45	36.80627	HQ
MFD03399.bin.1.51	18.70558	HQ
MFD03399.bin.1.53	117.3522	HQ
MFD03399.bin.1.54	124.9042	HQ
MFD03399.bin.1.55	25.30719	HQ
