cluster	cluster_qual	OWC	MFD-SR	TPMC	MFD-LR	GEM	SMAG	RBG	SPIRE
spire_mag_01119934	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2019_TBLU-10_bin.37.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_01960958	MQ	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBLU-10_bin.59.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBLU-10_bin.8.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBLU-11_bin.15.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
LIB-MJ054-D1_03.23	MQ	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300014016_3	HQ	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
spire_mag_00094801	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
3300010280_15	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2019_TBLU-11_bin.52.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01597802	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01122134	MQ	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2020_MYSD-W1_bin.3.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_00691954	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2019_TBMTW-1_bin.1.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.10.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.13.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.14.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.18.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.25.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.26.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.27.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.28.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.31.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.32.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.33.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.4.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.43.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300029327_9	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2019_TBMTW-1_bin.9.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-10_bin.13.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-10_bin.18.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-10_bin.2.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-10_bin.21.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-10_bin.23.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-10_bin.24.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-10_bin.25.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-11_bin.12.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2021-TLHSD-W3_bin.222.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-12_bin.23.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2021-DTH-W2_bin.67.purify	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2019_TBMTW-12_bin.26.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-12_bin.34.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-12_bin.46.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-12_bin.51.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-12_bin.55.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-14_bin.1.purify	MQ	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
2020_QHH6-W1_bin.31.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_SLC-w-7_bin.13.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-14_bin.67.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_02029603	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
SRR6474585rbin.9	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2020_NMC-W-8-15m-1_bin.2.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-15_bin.11.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_01309635	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2019_TBMTW-15_bin.14.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-15_bin.15.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-15_bin.19.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-15_bin.23.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-15_bin.5.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.10.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_02988017	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.13.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.14.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.15.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.17.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.19.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.2.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.20.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.21.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_01883090	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.23.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.24.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_01769296	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.27.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.28.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.29.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.3.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.35.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.37.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.38.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.40.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.41.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.43.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.44.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.45.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_01866007	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.48.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.5.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.50.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.53.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.54.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.55.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_02211920	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.57.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.6.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.62.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_02032226	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.64.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300023194_7	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.68.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.72.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
2020_CBL-w4_bin.176.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.75.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.76.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-16_bin.77.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
SRP124364_co1_20	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
3300024509_5	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2019_TBMTW-16_bin.81.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300029349_2	HQ	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
2019_TBMTW-16_bin.9.purify	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
spire_mag_01882617	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-17_bin.2.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
LIB-MJ413-D1_01.34	MQ	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-17_bin.3.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-17_bin.31.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-17_bin.4.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-17_bin.5.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-17_bin.50.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-17_bin.56.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-17_bin.6.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-18_bin.13.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-18_bin.2.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_01631772	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01882672	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
spire_mag_01542946	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-18_bin.56.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300014146_2	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2019_TBMTW-3_bin.34.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-3_bin.42.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-3_bin.45.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-3_bin.53.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-3_bin.6.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-4_bin.1.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-4_bin.10.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-4_bin.25.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-4_bin.6.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-5_bin.10.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-6_bin.17.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-6_bin.25.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_CC-20W-1-15m-1_bin.165.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-6_bin.29.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-6_bin.4.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-6_bin.5.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-6_bin.6.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-6_bin.9.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-7_bin.13.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-7_bin.2.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-7_bin.20.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-7_bin.24.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-7_bin.6.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_TBMTW-8_bin.2.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-8_bin.5.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBMTW-9_bin.16.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300014048_5	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2019_TBMTW-9_bin.35.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_ZJZB-W-2_bin.80.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_SLC-w-7_bin.2.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.1.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.15.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_NMC-W-8-25m-1_bin.81.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.24.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.28.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2020_NMC-W-2-1_bin.51.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.32.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.38.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_CC-20W-1-5m-1_bin.100.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_CE-20W-1-5m-1_bin.134.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_JC-20W-2-1_bin.144.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.58.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.59.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.65.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.66.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.68.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_CE-X-W-2_bin.112.purify	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.85.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_TBYHW-1_bin.86.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-1_bin.1.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-1_bin.12.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300015202_9	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2019_zjzb-1_bin.20.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-1_bin.26.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-2_bin.21.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-2_bin.7.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-4_bin.17.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2021-ZJZB-W6_bin.91.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-4_bin.29.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-4_bin.37.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_JNYC-20W-1-0m-1_bin.60.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_zjzb-5_bin.16.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-5_bin.17.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-5_bin.21.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-5_bin.26.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-5_bin.27.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_CRC-20W-2-1_bin.213.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-5_bin.31.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-5_bin.36.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-5_bin.38.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_00873213	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2019_zjzb-7_bin.10.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2021-HHXL-5M-W1_bin.76.purify	HQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2021-YMQ0.5-W1_bin.2.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-7_bin.43.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
3300022866_7	MQ	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2019_zjzb-7_bin.47.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2019_zjzb-7_bin.70.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_NMC-W-8-15m-1_bin.150.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BBH1-W1_bin.17.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BBH2-W1_bin.26.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BBH2-W1_bin.3.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BBH2-W1_bin.37.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_00136094	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2020_BBH2-W1_bin.40.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BBH2-W1_bin.49.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_00909956	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2020_BBH2-W1_bin.75.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
spire_mag_01845971	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
2020_NRPC-20W-1-0m-1_bin.4.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BGBMC-20W-1-0m-1_bin.114.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_GMZ12-W1_bin.73.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_CC-20W-1-0m-1_bin.116.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BGBMC-20W-1-0m-1_bin.61.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BGBMC-20W-1-17m-1_bin.9.purify	MQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
2020_BGBMC-20W-1-0m-1_bin.96.purify	HQ	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
