LIB-MJ044-G7_03	MFD00962.bin.2.219	0.0472	0.0108	0.093
LIB-MJ044-G3_03	MFD04967.bin.2.68	0.1278	0.0519	0.309
LIB-MJ044-G3_03	MFD00392.bin.2.375	0.0922	0.0191	0.223
LIB-MJ044-G3_03	MFD00392.bin.2.348	0.0896	0.0308	0.217
LIB-MJ044-H2_03	MFD02242.bin.2.229	0.2886	0.0852	0.726
LIB-MJ044-H2_03	MFD06229.bin.4.403	0.1846	0.0348	0.464
LIB-MJ044-H2_03	MFD00392.bin.2.49	0.1497	0.0679	0.377
LIB-MJ044-H2_03	MFD02840.bin.2.184	0.1398	0.0396	0.352
LIB-MJ044-H2_03	MFD05567.bin.2.48	0.1360	0.0397	0.342
LIB-MJ044-H2_03	MFD05674.bin.2.30	0.1209	0.0269	0.304
LIB-MJ044-H2_03	MFD00962.bin.2.72	0.1119	0.0315	0.281
LIB-MJ044-H2_03	MFD02360.bin.1.179	0.0913	0.0246	0.230
LIB-MJ044-H2_03	MFD00962.bin.2.262	0.0776	0.0226	0.195
LIB-MJ044-H2_03	MFD05567.bin.2.250	0.0688	0.0147	0.173
LIB-MJ044-H11_03	MFD02159.bin.3.13	0.1105	0.0177	0.196
LIB-MJ044-H11_03	MFD00392.bin.2.348	0.0791	0.0226	0.140
LIB-MJ044-G9_03	MFD00392.bin.2.49	0.2316	0.1666	0.609
LIB-MJ044-G9_03	MFD06229.bin.4.403	0.2080	0.0621	0.546
LIB-MJ044-G9_03	MFD02242.bin.2.229	0.1863	0.0872	0.489
LIB-MJ044-G9_03	MFD05567.bin.2.48	0.1779	0.0823	0.468
LIB-MJ044-G9_03	MFD03066.bin.2.173	0.1645	0.0987	0.432
LIB-MJ044-G9_03	MFD00962.bin.2.81	0.1364	0.0596	0.358
LIB-MJ044-G9_03	MFD00962.bin.2.262	0.1329	0.0613	0.349
LIB-MJ044-G9_03	MFD05674.bin.2.30	0.1096	0.0387	0.288
LIB-MJ044-G9_03	MFD00392.bin.2.375	0.0803	0.0187	0.211
LIB-MJ044-G9_03	MFD10007.bin.2.94	0.0398	0.0328	0.105
LIB-MJ044-H6_03	MFD04651.bin.2.36	0.0722	0.0485	0.202
LIB-MJ044-H6_03	MFD06229.bin.4.403	0.0518	0.0150	0.145
LIB-MJ048-A10_04	MFD02242.bin.2.229	0.5356	0.1553	1.251
LIB-MJ048-A10_04	MFD06229.bin.4.403	0.4847	0.0897	1.132
LIB-MJ048-A10_04	MFD02840.bin.2.184	0.4620	0.1285	1.079
LIB-MJ048-A10_04	MFD00962.bin.2.72	0.4478	0.1241	1.046
LIB-MJ048-A10_04	MFD03066.bin.2.173	0.2684	0.0998	0.627
LIB-MJ048-A10_04	MFD00962.bin.2.262	0.1989	0.0568	0.465
LIB-MJ048-A10_04	MFD02360.bin.1.179	0.1874	0.0495	0.438
LIB-MJ048-A10_04	MFD10007.bin.2.94	0.0892	0.0456	0.208
LIB-MJ044-H9_03	MFD05521.bin.3.443	0.1332	0.0867	0.295
LIB-MJ044-H4_03	MFD03066.bin.2.173	0.2952	0.0966	0.442
LIB-MJ044-H4_03	MFD04212.bin.1.208	0.2504	0.0524	0.375
LIB-MJ044-H4_03	MFD06229.bin.4.403	0.1812	0.0295	0.271
LIB-MJ044-H7_03	MFD05521.bin.3.443	0.0329	0.0264	0.075
LIB-MJ048-A3_04	MFD02242.bin.2.229	0.3122	0.0709	0.591
LIB-MJ048-A3_04	MFD00962.bin.2.72	0.2408	0.0522	0.456
LIB-MJ048-A3_04	MFD06229.bin.4.403	0.2002	0.0290	0.379
LIB-MJ048-A3_04	MFD05521.bin.3.443	0.0782	0.0295	0.148
LIB-MJ048-A4_04	MFD02809.bin.2.128	0.5798	0.1371	1.144
LIB-MJ048-A4_04	MFD04944.bin.2.42	0.2055	0.0672	0.405
LIB-MJ048-A4_04	MFD10007.bin.1.176	0.0811	0.0292	0.160
LIB-MJ048-A4_04	MFD10007.bin.2.94	0.0729	0.0387	0.144
LIB-MJ048-A1_04	MFD05567.bin.2.48	0.1634	0.0789	0.671
LIB-MJ048-A1_04	MFD02809.bin.2.128	0.1463	0.0561	0.601
LIB-MJ048-A1_04	MFD00392.bin.2.49	0.1212	0.0910	0.498
LIB-MJ048-A1_04	MFD05567.bin.2.90	0.1088	0.0628	0.446
LIB-MJ048-A1_04	MFD04944.bin.2.42	0.0741	0.0393	0.304
LIB-MJ048-A1_04	MFD02242.bin.2.229	0.0715	0.0350	0.294
LIB-MJ048-A1_04	MFD10007.bin.2.94	0.0699	0.0602	0.287
LIB-MJ048-A1_04	MFD00962.bin.2.262	0.0632	0.0305	0.260
LIB-MJ048-A1_04	MFD02159.bin.3.13	0.0558	0.0126	0.229
LIB-MJ048-A1_04	MFD10007.bin.1.176	0.0309	0.0180	0.127
LIB-MJ048-A11_04	MFD00962.bin.2.244	0.1608	0.0553	0.617
LIB-MJ048-A11_04	MFD00962.bin.2.81	0.1247	0.0566	0.479
LIB-MJ048-A11_04	MFD00392.bin.2.49	0.1241	0.0927	0.477
LIB-MJ048-A11_04	MFD05567.bin.2.48	0.1236	0.0594	0.475
LIB-MJ048-A11_04	MFD03066.bin.2.173	0.1218	0.0760	0.468
LIB-MJ048-A11_04	MFD05567.bin.2.250	0.1127	0.0397	0.433
LIB-MJ048-A11_04	MFD05567.bin.2.90	0.0819	0.0471	0.314
LIB-MJ048-A11_04	MFD02840.bin.2.32	0.0740	0.0492	0.284
LIB-MJ048-A11_04	MFD00392.bin.2.348	0.0691	0.0277	0.265
LIB-MJ048-A11_04	MFD02840.bin.2.184	0.0679	0.0317	0.261
LIB-MJ048-A11_04	MFD00962.bin.2.262	0.0596	0.0286	0.229
LIB-MJ048-A11_04	MFD04850.bin.2.175	0.0539	0.0160	0.207
LIB-MJ048-A11_04	MFD10007.bin.2.94	0.0493	0.0423	0.189
LIB-MJ048-A12_04	MFD00962.bin.2.81	0.4787	0.1873	1.404
LIB-MJ048-A12_04	MFD02840.bin.2.32	0.2571	0.1476	0.754
LIB-MJ048-A12_04	MFD02840.bin.2.184	0.1950	0.0784	0.572
LIB-MJ048-A12_04	MFD06229.bin.4.403	0.1808	0.0484	0.530
LIB-MJ048-A12_04	MFD02242.bin.2.229	0.1681	0.0705	0.493
LIB-MJ048-A12_04	MFD05567.bin.2.48	0.1629	0.0675	0.478
LIB-MJ048-A12_04	MFD03066.bin.2.173	0.1533	0.0825	0.450
LIB-MJ048-A12_04	MFD00962.bin.2.262	0.1514	0.0626	0.444
LIB-MJ048-A12_04	MFD05674.bin.2.30	0.1444	0.0457	0.424
LIB-MJ048-A12_04	MFD00962.bin.2.72	0.1335	0.0535	0.391
LIB-MJ048-A12_04	MFD04850.bin.2.175	0.1267	0.0325	0.372
